354957034256753,1342496659144.9639,GPS,2|1342496662000|37.37541854381561|-121.98438763618469|-43.0|48.0|0.0|0.0|0
354957034256753,1342496660123.3313,GPS,2|1342496663000|37.37541854381561|-121.98438763618469|-43.0|48.0|0.0|0.0|0
354957034256753,1342496661121.8793,GPS,2|1342496664000|37.37541854381561|-121.98439300060272|-42.0|48.0|0.0|0.0|0
354957034256753,1342496662121.8286,GPS,2|1342496665000|37.37541854381561|-121.98439300060272|-42.0|48.0|0.0|0.0|0
354957034256753,1342496663135.7301,GPS,2|1342496666000|37.37542390823364|-121.98439300060272|-42.0|48.0|0.0|0.0|0
354957034256753,1342496664121.4285,GPS,2|1342496667000|37.37542390823364|-121.98439300060272|-42.0|48.0|0.0|0.0|0
354957034256753,1342496665123.201,GPS,2|1342496668000|37.37542390823364|-121.98439300060272|-42.0|48.0|0.0|0.0|0
354957034256753,1342496666125.603,GPS,2|1342496669000|37.37542390823364|-121.98439300060272|-42.0|48.0|0.0|0.0|0
354957034256753,1342496667101.4509,GPS,2|1342496670000|37.37542390823364|-121.98439300060272|-42.0|48.0|0.0|0.0|0
354957034256753,1342496668124.7284,GPS,2|1342496671000|37.37542390823364|-121.98439300060272|-42.0|48.0|0.0|0.0|0
354957034256753,1342496669123.6130,GPS,2|1342496672000|37.37542390823364|-121.98439300060272|-42.0|48.0|0.0|0.0|0
354957034256753,1342496670116.399,GPS,2|1342496673000|37.37542390823364|-121.98439300060272|-41.0|48.0|0.0|0.0|0
354957034256753,1342496671118.3259,GPS,2|1342496674000|37.37542927265167|-121.98439300060272|-41.0|48.0|0.0|0.0|0
354957034256753,1342496672120.6424,GPS,2|1342496675000|37.37542927265167|-121.98439300060272|-41.0|48.0|0.0|0.0|0
354957034256753,1342496673111.632,GPS,2|1342496676000|37.37542927265167|-121.98439836502075|-41.0|48.0|0.0|0.0|0
354957034256753,1342496674123.813,GPS,2|1342496677000|37.37542927265167|-121.98439836502075|-41.0|48.0|0.0|0.0|0
354957034256753,1342496675121.9101,GPS,2|1342496678000|37.37542390823364|-121.98439836502075|-41.0|48.0|0.0|0.0|0
354957034256753,1342496676113.9957,GPS,2|1342496679000|37.37542390823364|-121.98439836502075|-41.0|32.0|0.0|0.0|0
354957034256753,1342496677114.3692,GPS,2|1342496680000|37.37542927265167|-121.98439836502075|-41.0|32.0|0.0|0.0|0
354957034256753,1342496678108.6167,GPS,2|1342496681000|37.37542927265167|-121.98440372943878|-41.0|32.0|0.0|0.0|0
354957034256753,1342496679111.3470,GPS,2|1342496682000|37.37542927265167|-121.98440372943878|-41.0|32.0|0.0|0.0|0
354957034256753,1342496680112.3621,GPS,2|1342496683000|37.37542927265167|-121.98440372943878|-41.0|32.0|0.0|0.0|0
354957034256753,1342496681108.3671,GPS,2|1342496684000|37.37542927265167|-121.98440372943878|-40.0|32.0|0.0|0.0|0
354957034256753,1342496682125.1909,GPS,2|1342496685000|37.37542927265167|-121.98440372943878|-40.0|32.0|0.0|0.0|0
354957034256753,1342496683111.111,GPS,2|1342496686000|37.3754346370697|-121.98440372943878|-40.0|32.0|0.0|0.0|0
354957034256753,1342496684103.8607,GPS,2|1342496687000|37.37541854381561|-121.98441445827484|-42.0|24.0|0.0|0.0|0
354957034256753,1342496685101.6377,GPS,2|1342496688000|37.37541854381561|-121.98441445827484|-42.0|24.0|0.0|0.0|0
354957034256753,1342496686103.1154,GPS,2|1342496689000|37.37541854381561|-121.98441445827484|-42.0|24.0|0.0|0.0|0
354957034256753,1342496687103.6160,GPS,2|1342496690000|37.37541854381561|-121.98441445827484|-42.0|32.0|0.0|0.0|0
354957034256753,1342496688091.1345,GPS,2|1342496691000|37.37541854381561|-121.98441445827484|-42.0|32.0|0.0|0.0|0
354957034256753,1342496689096.8654,GPS,2|1342496692000|37.37541854381561|-121.98441445827484|-42.0|32.0|0.0|0.0|0
354957034256753,1342496690093.9287,GPS,2|1342496693000|37.37541854381561|-121.98441445827484|-41.0|32.0|0.0|0.0|0
354957034256753,1342496691115.4513,GPS,2|1342496694000|37.37541854381561|-121.98441445827484|-41.0|32.0|0.0|0.0|0
354957034256753,1342496692093.7071,GPS,2|1342496695000|37.37541854381561|-121.98441445827484|-41.0|32.0|0.0|0.0|0
354957034256753,1342496693076.3223,GPS,2|1342496696000|37.37541854381561|-121.98441445827484|-41.0|32.0|0.0|0.0|0
354957034256753,1342496694091.5422,GPS,2|1342496697000|37.37541854381561|-121.98441445827484|-41.0|32.0|0.0|0.0|0
354957034256753,1342496695100.7879,GPS,2|1342496698000|37.37542390823364|-121.98441982269287|-41.0|48.0|0.0|0.0|0
354957034256753,1342496696116.8789,GPS,2|1342496699000|37.37542390823364|-121.98441982269287|-41.0|48.0|0.0|0.0|0
354957034256753,1342496697090.1503,GPS,2|1342496700000|37.37542390823364|-121.98441982269287|-41.0|48.0|0.0|0.0|0
354957034256753,1342496698081.797,GPS,2|1342496701000|37.37542390823364|-121.98441982269287|-41.0|48.0|0.0|0.0|0
354957034256753,1342496699086.9619,GPS,2|1342496702000|37.37542390823364|-121.98441982269287|-40.0|48.0|0.0|0.0|0
354957034256753,1342496700079.3283,GPS,2|1342496703000|37.37542390823364|-121.98441982269287|-40.0|32.0|0.0|0.0|0
354957034256753,1342496701099.9543,GPS,2|1342496704000|37.37542390823364|-121.98441982269287|-40.0|32.0|0.0|0.0|0
354957034256753,1342496702080.6113,GPS,2|1342496705000|37.37542390823364|-121.98441982269287|-40.0|32.0|0.0|0.0|0
354957034256753,1342496703091.853,GPS,2|1342496706000|37.37542927265167|-121.98441982269287|-40.0|48.0|0.0|0.0|0
354957034256753,1342496704122.6311,GPS,2|1342496707000|37.37542927265167|-121.98441982269287|-40.0|48.0|0.0|0.0|0
354957034256753,1342496705112.1586,GPS,2|1342496708000|37.37542927265167|-121.98441982269287|-40.0|48.0|0.0|0.0|0
354957034256753,1342496706083.1243,GPS,2|1342496709000|37.37542927265167|-121.98441982269287|-40.0|48.0|0.0|0.0|0
354957034256753,1342496707087.444,GPS,2|1342496710000|37.37542927265167|-121.98441982269287|-40.0|48.0|0.0|0.0|0
354957034256753,1342496708084.2740,GPS,2|1342496711000|37.37542927265167|-121.98441982269287|-40.0|48.0|0.0|0.0|0
354957034256753,1342496709076.8625,GPS,2|1342496712000|37.37542927265167|-121.98441982269287|-40.0|48.0|0.0|0.0|0
354957034256753,1342496710147.3497,GPS,2|1342496713000|37.37542927265167|-121.98441982269287|-40.0|48.0|0.0|0.0|0
354957034256753,1342496719081.4838,GPS,2|1342496722000|37.37542927265167|-121.98441982269287|-39.0|48.0|0.0|0.0|0
354957034256753,1342496721092.9177,GPS,2|1342496724000|37.37542927265167|-121.98441982269287|-39.0|48.0|0.0|0.0|0
354957034256753,1342496722072.2585,GPS,2|1342496725000|37.37542927265167|-121.98441982269287|-39.0|48.0|0.0|0.0|0
354957034256753,1342496723064.5478,GPS,2|1342496726000|37.37542927265167|-121.98441982269287|-39.0|48.0|0.0|0.0|0
354957034256753,1342496724073.3805,GPS,2|1342496727000|37.37542927265167|-121.98441982269287|-39.0|48.0|0.0|0.0|0
354957034256753,1342496725063.9858,GPS,2|1342496728000|37.3754346370697|-121.98441982269287|-39.0|48.0|0.0|0.0|0
354957034256753,1342496743049.3744,GPS,2|1342496746000|37.37544000148773|-121.9844251871109|-38.0|48.0|0.0|0.0|0
354957034256753,1342496745030.4041,GPS,2|1342496748000|37.37544000148773|-121.9844251871109|-38.0|48.0|0.0|0.0|0
354957034256753,1342496746033.4516,GPS,2|1342496749000|37.37544000148773|-121.9844251871109|-38.0|48.0|0.0|0.0|0
354957034256753,1342496747025.7180,GPS,2|1342496750000|37.37544000148773|-121.9844251871109|-38.0|48.0|0.0|0.0|0
354957034256753,1342496748037.8488,GPS,2|1342496751000|37.37544000148773|-121.9844251871109|-38.0|48.0|0.0|0.0|0
354957034256753,1342496749086.470,GPS,2|1342496752000|37.37544000148773|-121.9844251871109|-38.0|48.0|0.0|0.0|0
354957034256753,1342496750067.5869,GPS,2|1342496753000|37.37544000148773|-121.9844251871109|-38.0|48.0|0.0|0.0|0
354957034256753,1342496751035.9513,GPS,2|1342496754000|37.37544000148773|-121.9844251871109|-38.0|48.0|0.0|0.0|0
354957034256753,1342496752038.5880,GPS,2|1342496755000|37.37544000148773|-121.9844251871109|-38.0|48.0|0.0|0.0|0
354957034256753,1342496753034.2045,GPS,2|1342496756000|37.37544000148773|-121.9844251871109|-38.0|48.0|0.0|0.0|0
354957034256753,1342496754041.7716,GPS,2|1342496757000|37.37544000148773|-121.9844251871109|-38.0|48.0|0.0|0.0|0
354957034256753,1342496755035.5470,GPS,2|1342496758000|37.37544000148773|-121.9844251871109|-38.0|48.0|0.0|0.0|0
354957034256753,1342496756042.7176,GPS,2|1342496759000|37.37544536590576|-121.9844251871109|-37.0|48.0|0.0|0.0|0
354957034256753,1342496757032.2888,GPS,2|1342496760000|37.37544536590576|-121.9844251871109|-37.0|48.0|0.0|0.0|0
354957034256753,1342496758032.7467,GPS,2|1342496761000|37.37544536590576|-121.9844251871109|-37.0|48.0|0.0|0.0|0
354957034256753,1342496759035.3505,GPS,2|1342496762000|37.37544536590576|-121.98443055152893|-37.0|48.0|0.0|0.0|0
354957034256753,1342496760109.7133,GPS,2|1342496763000|37.37544536590576|-121.98443055152893|-37.0|48.0|0.0|0.0|0
354957034256753,1342496761022.1678,GPS,2|1342496764000|37.37544536590576|-121.98443055152893|-37.0|48.0|0.0|0.0|0
354957034256753,1342496762031.6967,GPS,2|1342496765000|37.37544536590576|-121.98443055152893|-37.0|48.0|0.0|0.0|0
354957034256753,1342496763023.9381,GPS,2|1342496766000|37.37544536590576|-121.98443055152893|-37.0|48.0|0.0|0.0|0
354957034256753,1342496764028.2763,GPS,2|1342496767000|37.37544536590576|-121.98443055152893|-37.0|48.0|0.0|0.0|0
354957034256753,1342496765044.7378,GPS,2|1342496768000|37.37545073032379|-121.98443055152893|-36.0|48.0|0.0|0.0|0
354957034256753,1342496766020.6747,GPS,2|1342496769000|37.37545073032379|-121.98443055152893|-36.0|48.0|0.0|0.0|0
354957034256753,1342496767034.236,GPS,2|1342496770000|37.37545073032379|-121.98443055152893|-36.0|48.0|0.0|0.0|0
354957034256753,1342496768013.2313,GPS,2|1342496771000|37.37545073032379|-121.98443055152893|-36.0|48.0|0.0|0.0|0
354957034256753,1342575541738.3547,GPS,2|1342575545000|37.33771741390228|-121.99410796165466|32.0|6.0|1.25|64.6875|1
354957034256753,1342575542612.6620,GPS,2|1342575546000|37.33774423599243|-121.99407041072845|19.0|6.0|1.118034|94.921875|1
354957034256753,1342575543601.993,GPS,2|1342575547000|37.33775496482849|-121.99403822422028|11.0|8.0|1.6007811|331.17188|1
354957034256753,1342575544666.3896,GPS,2|1342575548000|37.33780324459076|-121.99397921562195|18.0|12.0|0.75|81.91406|1
354957034256753,1342575545616.7170,GPS,2|1342575549000|37.33778715133667|-121.99406504631042|11.0|32.0|1.5|87.53906|1
354957034256753,1342575546637.494,GPS,2|1342575550000|37.33777105808258|-121.99402213096619|10.0|16.0|1.0|94.57031|1
354957034256753,1342575547666.4154,GPS,2|1342575551000|37.33776032924652|-121.99399530887604|10.0|12.0|0.75|106.875|1
354957034256753,1342575548667.2876,GPS,2|1342575552000|37.33776569366455|-121.99398994445801|10.0|8.0|1.0|92.109375|1
354957034256753,1342575549676.7333,GPS,2|1342575553000|37.33776569366455|-121.99394702911377|10.0|6.0|1.25|88.94531|1
354957034256753,1342575550654.110,GPS,2|1342575554000|37.33776569366455|-121.99392557144165|10.0|6.0|1.25|93.515625|1
354957034256753,1342575551623.4866,GPS,2|1342575555000|37.33774960041046|-121.99390411376953|9.0|4.0|1.5|87.1875|1
354957034256753,1342575552613.3812,GPS,2|1342575556000|37.3377388715744|-121.99389338493347|8.0|3.0|1.25|113.55469|1
354957034256753,1342575553623.2599,GPS,2|1342575557000|37.3377388715744|-121.99388265609741|9.0|3.0|1.0|107.22656|1
354957034256753,1342575554642.4475,GPS,2|1342575558000|37.33772814273834|-121.99386656284332|9.0|3.0|1.5|91.40625|1
354957034256753,1342575555626.3026,GPS,2|1342575559000|37.33772277832031|-121.99385046958923|9.0|3.0|1.25|93.86719|1
354957034256753,1342575556627.3877,GPS,2|1342575560000|37.33772814273834|-121.99383437633514|8.0|3.0|1.5|88.59375|1
354957034256753,1342575557611.2236,GPS,2|1342575561000|37.33773350715637|-121.99381828308105|8.0|4.0|1.5|84.72656|1
354957034256753,1342575558615.9566,GPS,2|1342575562000|37.33773350715637|-121.99380218982697|7.0|4.0|1.5|84.375|1
354957034256753,1342575559623.8922,GPS,2|1342575563000|37.33773350715637|-121.99378073215485|8.0|4.0|1.25|79.10156|1
354957034256753,1342575560615.2933,GPS,2|1342575564000|37.33772277832031|-121.99377536773682|8.0|3.0|1.25|92.8125|1
354957034256753,1342575561636.1412,GPS,2|1342575565000|37.33771741390228|-121.99375927448273|8.0|3.0|1.5|91.05469|1
354957034256753,1342575562617.1345,GPS,2|1342575566000|37.33771741390228|-121.99374854564667|8.0|3.0|1.3462912|65.74219|1
354957034256753,1342575563658.3508,GPS,2|1342575567000|37.33772277832031|-121.99373245239258|8.0|3.0|1.25|66.796875|1
354957034256753,1342575564604.5906,GPS,2|1342575568000|37.33772814273834|-121.99372172355652|8.0|3.0|1.25|63.28125|1
354957034256753,1342575565604.3840,GPS,2|1342575569000|37.33773350715637|-121.99370563030243|8.0|3.0|1.25|67.5|1
354957034256753,1342575566609.5294,GPS,2|1342575570000|37.33774423599243|-121.99369490146637|8.0|4.0|1.25|65.74219|1
354957034256753,1342575567602.5795,GPS,2|1342575571000|37.33774960041046|-121.99367880821228|8.0|4.0|1.25|67.5|1
354957034256753,1342575568609.9882,GPS,2|1342575572000|37.3377388715744|-121.99365198612213|8.0|4.0|1.25|89.64844|1
